id,precision,recall,F1,F3
15856760,0.8106337785720825,0.6878950595855713,0.7442378997802734,0.6984707117080688
20093599,0.7544350624084473,0.6770711541175842,0.7136626243591309,0.6840861439704895
1477050,0.8735969066619873,0.7297092080116272,0.7951965928077698,0.741929292678833
16146696,0.8263585567474365,0.686326801776886,0.7498612403869629,0.698157548904419
2588756,0.8205485343933105,0.6531179547309875,0.7273219227790833,0.666722297668457
38163924,0.7860351204872131,0.5962751507759094,0.6781302094459534,0.6110261678695679
24968965,0.8094702363014221,0.5193998217582703,0.6327762603759766,0.5387040972709656
5298667,0.8354530930519104,0.5961560010910034,0.6958049535751343,0.6137351989746094
37827809,0.708838939666748,0.6768525242805481,0.6924765706062317,0.6799206733703613
16723245,0.8219552040100098,0.7199760675430298,0.7675933241844177,0.7290209531784058
13908748,0.7199147939682007,0.6552402973175049,0.6860566735267639,0.6611800789833069
5428669,0.8206308484077454,0.7465736269950867,0.7818524837493896,0.7533723711967468
6680292,0.8825165033340454,0.5258672833442688,0.6590341925621033,0.5480140447616577
21575129,0.690954327583313,0.7188051342964172,0.7046045660972595,0.7159194350242615
22349507,0.7245404720306396,0.7470958232879639,0.7356452345848083,0.744777262210846
28364386,0.7923828959465027,0.6948918104171753,0.7404420971870422,0.7035479545593262
20926094,0.8418169617652893,0.5338445901870728,0.6533575654029846,0.5541166067123413
4875255,0.6705620288848877,0.5924254059791565,0.6290767192840576,0.5994099974632263
13972267,0.8484325408935547,0.7415304183959961,0.791387677192688,0.7509928941726685
5467574,0.704302191734314,0.6395358443260193,0.6703583002090454,0.6454715132713318
487951,0.7570040225982666,0.6369062066078186,0.6917814016342163,0.6471735239028931
68318,0.7179960608482361,0.6627247333526611,0.689254105091095,0.6678659915924072
304217,0.8746446967124939,0.5230770707130432,0.6546461582183838,0.54498291015625
5984287,0.8546751141548157,0.6807986497879028,0.7578920125961304,0.6949364542961121
26161144,0.8210379481315613,0.6436492800712585,0.7216018438339233,0.6578627228736877
36080321,0.783442497253418,0.47301188111305237,0.5898783206939697,0.4925277531147003
4832119,0.7825253009796143,0.6609572172164917,0.7166221141815186,0.6713874340057373
15056506,0.7253262400627136,0.6345716118812561,0.6769205927848816,0.6426121592521667
55546,0.6841551065444946,0.6449592113494873,0.6639792323112488,0.6486755609512329
25616160,0.813035249710083,0.6116958260536194,0.6981391906738281,0.6272284388542175
40712589,0.8400560617446899,0.7712430953979492,0.8041801452636719,0.7776129245758057
13868855,0.8900262117385864,0.6835089921951294,0.7732155323028564,0.6997455358505249
3849296,0.8912158608436584,0.7100196480751038,0.7903656959533691,0.7247548699378967
14603036,0.8429442644119263,0.5406640768051147,0.6587842702865601,0.5607734322547913
8366990,0.8473891615867615,0.6936119198799133,0.7628277540206909,0.7064316868782043
28848476,0.8443707823753357,0.5392481088638306,0.6581658720970154,0.5594649314880371
19615100,0.7462767958641052,0.48225098848342896,0.5858926773071289,0.49993833899497986
16297482,0.7416358590126038,0.6696924567222595,0.7038304805755615,0.6762524843215942
36049189,0.7715614438056946,0.5679044127464294,0.6542505621910095,0.5833008885383606
17586775,0.788902997970581,0.6685032844543457,0.7237298488616943,0.6788638234138489
34078229,0.7947648167610168,0.4980722665786743,0.6123746037483215,0.5173867344856262
13052302,0.9116091132164001,0.7701607942581177,0.8349366188049316,0.7822992205619812
17437168,0.8504742980003357,0.7661195993423462,0.8060961365699768,0.7737944722175598
14361861,0.8311353325843811,0.4930676817893982,0.6189473867416382,0.5139738321304321
5484200,0.8515153527259827,0.580605149269104,0.690436601638794,0.5996841192245483
9316751,0.7816607356071472,0.5808925628662109,0.6664853096008301,0.5962060689926147
8182600,0.6917003393173218,0.5377433896064758,0.6050822138786316,0.5499848127365112
3830453,0.8590962886810303,0.5917761921882629,0.7008097171783447,0.6107815504074097
20592599,0.7872354984283447,0.48999568819999695,0.6040284633636475,0.5092226266860962
30544070,0.7696699500083923,0.7473247051239014,0.7583326697349548,0.7495006322860718
22252082,0.8484965562820435,0.7018248438835144,0.7682225704193115,0.714169979095459
3725948,0.8349149823188782,0.48906785249710083,0.6168208122253418,0.5102019309997559
318834,0.8712483048439026,0.6478943228721619,0.7431519031524658,0.6649408340454102
9851511,0.8405905961990356,0.5750536322593689,0.6829183101654053,0.5938117504119873
33560723,0.8436551690101624,0.72880619764328,0.782036542892456,0.7388646006584167
29084188,0.6632543206214905,0.7140235304832458,0.6877031922340393,0.7085994482040405
32975656,0.7062169313430786,0.5685439705848694,0.6299461126327515,0.5798478126525879
6650832,0.8207588195800781,0.690303385257721,0.7498998045921326,0.7014525532722473
14504181,0.7425338625907898,0.5769084692001343,0.649325966835022,0.5900703072547913
22582632,0.6757878065109253,0.6200686693191528,0.6467303037643433,0.625223696231842
23952085,0.8420504927635193,0.7275595664978027,0.7806293368339539,0.7375882863998413
10214930,0.8271187543869019,0.5918360948562622,0.689970850944519,0.6091644167900085
10306526,0.8975504040718079,0.745146632194519,0.814278781414032,0.7580177783966064
8935357,0.7227767705917358,0.6155550479888916,0.6648707985877991,0.6248241066932678
